start,end,deviceid,com_select,engagement_datetime,engagement_venue,num_male,num_female,criteria1_name,criteria2_name,criteria3_name,criteria4_name,criteria5_name,num_fgd,fgd_selectedfgd1,fgd_selectedfgd2,fgd_selectedfgd3,fgd_selectedfgd4,fgd_selectedfgd5,fgd_selectedfgd6,fgd_selectedfgd7,fgd_selectedfgd8,total_pvhh,latitude,longitude,altitude,precision,_uuid,_submission_time,_index,communityid,SNO,state,lga,ward,community_name,state_shp,lga_shp,ward_shp,community
31mar2026,31mar2026,collect:YsAYkdUu6EWZgIhf,1001379,31mar2026,"Ile Elewure oke oja, lagun",30,40,Lack of Electricity,Lack of good road,Death of husband,Money for business,Unemployment,70,1,1,1,0,0,0,0,0,50,7.5413915,4.0905845,252.9498291015625,3.216,624161e3-a53e-4bbc-b995-b99d254e5c88,31mar2026,118,1001379,147,OYO,LAGELU,LAGUN,OKE OJA,2046. OYO,23965. LAGELU,7325. LAGUN,1001379. OKE OJA
01apr2026,01apr2026,collect:YsAYkdUu6EWZgIhf,1001380,01apr2026,ONILAGUN PALACE,36,50,LACK OF ELECTRUCITY,Death of husband ,Money for business,Lack of school,Lack of road,3,0,1,1,1,0,0,0,0,86,7.5395769,4.0920589,238.7518920898438,4.645,cd95af3c-1c32-4a3c-9346-ac7cc50ddf68,01apr2026,137,1001380,146,OYO,LAGELU,LAGUN,ONILAGUN PALACE,2046. OYO,23965. LAGELU,7325. LAGUN,1001380. ONILAGUN PALACE
27mar2026,27mar2026,collect:YsAYkdUu6EWZgIhf,1001407,27mar2026,"Beside health centre, ogunranti",40,50,Death of husband,Lack of road,Lack of electricity,Money for business,Lack of school,90,1,1,1,1,0,0,0,0,50,7.5412296,4.0048225,293.1843872070312,4.824,1fb8e10d-8eab-4c76-ade5-2344069f924b,31mar2026,119,1001407,190,OYO,LAGELU,SAGBE/PABIEKUN,OGUNRANTI,2046. OYO,23965. LAGELU,7323. SAGBE/PABIEKUN,1001407. OGUNRANTI
24mar2026,25mar2026,collect:7a2Mk56obMNzr50S,1001409,24mar2026,Community Square,47,41,Food Insecurity,Inability To Access Basic Health Facility,Inability to Access Quality Education,Poor Shelter,Inability To Access Basic Infrastructures,3,0,1,1,1,0,0,0,0,50,7.9388328,4.1570629,337.3215332,3.93,251c7b8a-f24a-487f-bd86-07491829bd42,25mar2026,48,1001409,195,OYO,OGO OLUWA,AJAAWA II,ALASOOKO/OLOMOOBA/LADANU,2046. OYO,23968. OGO-OLUWA,7309. AJAAWA II,1001409. ALASOOKO/OLOMOOBA/LADANU
24mar2026,25mar2026,collect:jRkhdgPiFg5gCf1p,1001410,24mar2026,Community Square,26,20,Health and Nutrition-Inability to Access Basic Health Facilities,Education and Child development -Inability to Access Functional Schools,Living Standards-Inaccessibility to Basic Amenities,Work and Shocks-Unemployment,Food insecurity,4,0,1,1,1,1,0,0,0,38,7.965791,4.1413322,318.5895385742188,4.824,ca9d2715-5442-4d32-9c6e-d09e4552d1ea,25mar2026,49,1001410,196,OYO,OGO OLUWA,AJAAWA II,ANIKAN,2046. OYO,23968. OGO-OLUWA,7309. AJAAWA II,1001410. ANIKAN
25mar2026,25mar2026,collect:jRkhdgPiFg5gCf1p,1001411,25mar2026,Community Square,25,20,Inability to Access Basic Health Facilities,Food insecurity and Malnutrition,Poor shelter and widows with children,Unemployment and orphan children,Inability to Access Functional Schools,4,0,1,1,1,1,0,0,0,37,7.9507008,4.1315088,315.1839599609375,4.824,a49d983e-eb72-4754-9e47-17841a4ad4ce,25mar2026,62,1001411,193,OYO,OGO OLUWA,AJAAWA II,KAJOLA ALAGBARA,2046. OYO,23968. OGO-OLUWA,7309. AJAAWA II,1001411. KAJOLA ALAGBARA
26mar2026,27mar2026,collect:jRkhdgPiFg5gCf1p,1001412,26mar2026,Community Square,24,30,Poor shelter and High indebtedness,Food insecurity and poor facial appearance,Poor clothing and financial services,Unemployment and orphan,Inability to Access Functional Schools,3,0,1,1,1,0,0,0,0,51,7.9721867,4.1540758,363.2084350585938,4.288,7461f009-4d31-4278-a894-8f3c3bba176a,27mar2026,81,1001412,194,OYO,OGO OLUWA,AJAAWA II,OBANISUWA,2046. OYO,23968. OGO-OLUWA,7309. AJAAWA II,1001412. OBANISUWA
25mar2026,25mar2026,collect:7a2Mk56obMNzr50S,1001413,25mar2026,Community Square,60,80,Health and Nutrition-Inability to Access Basic Healthcare ,Education and Child Development- Inability to Access Quality Education,Food Insecurity,Work and Shocks- Unemployment,Standard of living,3,0,1,1,1,0,0,0,0,202,7.9348345,4.1319602,337.7057495117188,4.288,dad2384b-2efc-427f-9f0d-e62ecd125e0d,26mar2026,65,1001413,191,OYO,OGO OLUWA,AJAAWA II,OKE POAT,2046. OYO,23968. OGO-OLUWA,7309. AJAAWA II,1001413. OKE POAT
26mar2026,26mar2026,collect:7a2Mk56obMNzr50S,1001414,26mar2026,Community Square,30,50,Inability to access basic medical services,Food Insecurity and Malnutrition,Education and Child Development-Children out of school,Work and Shocks- Unemployment,Lack of basic Infrastructures,4,0,1,1,1,1,0,0,0,61,7.9672741,4.1370999,346.0692138671875,3.752,1ace13d9-d7a8-4f4f-9f94-f0cad1709a9b,26mar2026,75,1001414,192,OYO,OGO OLUWA,AJAAWA II,PARAPO/ALAGBON,2046. OYO,23968. OGO-OLUWA,7309. AJAAWA II,1001414. PARAPO/ALAGBON
31mar2026,31mar2026,collect:7a2Mk56obMNzr50S,1001415,31mar2026,Community Square,40,60,Inaccessibility to basic health care,Lack Of Infrastructures,Food Insecurity and Malnutrition,High indebtedness and poor Shelter,Unemployment,3,0,1,1,1,0,0,0,0,74,8.0085914,4.1378865,309.9639892578125,4.073,df254c89-8c65-46a9-a052-8cae7c57821e,31mar2026,126,1001415,201,OYO,OGO OLUWA,AYEDE,ALAWUSA OKE OBA/ALABAMETA,2046. OYO,23968. OGO-OLUWA,7308. AYEDE,1001415. ALAWUSA OKE OBA/ALABAMETA
31mar2026,01apr2026,collect:jRkhdgPiFg5gCf1p,1001416,31mar2026,Community Square,62,22,Widows with children and High indebtedness,Poor facial appearance and food insecurity,Unemployment and Disaster,Inaccessibility to financial services and Poor road network,Inability to Access Basic Health care,3,0,1,1,1,0,0,0,0,76,8.030388200000001,4.1492772,284.4013061523438,4.109,2c8a0996-65dd-45f0-80c8-a9953413c48b,01apr2026,136,1001416,200,OYO,OGO OLUWA,AYEDE,ALAWUSA OLOYE,2046. OYO,23968. OGO-OLUWA,7308. AYEDE,1001416. ALAWUSA OLOYE
01apr2026,02apr2026,collect:7a2Mk56obMNzr50S,1001417,01apr2026,Community Square,69,108,Poor road network and lack of Electricity,Inaccessibility to water supplies,Inaccessibility to market and financial services and poor communication network,Unemployment and Poor Shelter,Health and Nutrition- Food Insecurity,3,0,1,1,1,0,0,0,0,277,7.9821821,4.1365826,336.1510620117188,4.9,39faa599-b8f8-4298-b016-5203a87f3aab,02apr2026,151,1001417,199,OYO,OGO OLUWA,AYEDE,AYEDE,2046. OYO,23968. OGO-OLUWA,7308. AYEDE,1001417. AYEDE
01apr2026,03apr2026,collect:jRkhdgPiFg5gCf1p,1001418,01apr2026,Community Square,29,57, Accessibility to Functional Schools and poor shelter ,Unemployment and financial services,Health and Nutrition,Access to electricity and reliability,Living standards-Accessibility to Market and Tele communication service coverage,4,0,1,1,1,1,0,0,0,73,7.9837783,4.1499761,329.0054321289062,3.216,34bf42e9-a9d3-4394-9c7c-0fed846e046a,03apr2026,154,1001418,197,OYO,OGO OLUWA,AYEDE,ODOFO,2046. OYO,23968. OGO-OLUWA,7308. AYEDE,1001418. ODOFO
02apr2026,03apr2026,collect:jRkhdgPiFg5gCf1p,1001419,02apr2026,COMMUNITY SQUARE,55,80,Inaccessibility to health facilities and Malnutrition,Inaccessibility to functional School,Lack of electricity and poor road network,Work and Shocks-Unemployment rate,Living standards-Poor shelter and inaccessibility to financial services,3,0,1,1,1,0,0,0,0,88,7.9947616,4.1512291,375.0344238,3.644,5a8c8f89-1c9c-4a63-887a-8506a392c616,03apr2026,155,1001419,198,OYO,OGO OLUWA,AYEDE,ONIPELE,2046. OYO,23968. OGO-OLUWA,7308. AYEDE,1001419. ONIPELE
01apr2026,01apr2026,collect:OPqKDZLm3cUu1MoI,1001420,01apr2026,Under the tree Infront of Baale house,19,25,Poor road Network,Work and shock,Low Standard Of Living,Poor habitation,No Electricity Supply,3,0,1,1,1,0,0,0,0,33,8.3566795,4.1602125,444.4105834960938,3.859,5a882653-97e8-443e-874a-c9e1ff9cbbec,01apr2026,141,1001420,213,OYO,ORI IRE,ORI IRE II,BUDO ALFAA,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001420. BUDO ALFAA
25mar2026,25mar2026,collect:OPqKDZLm3cUu1MoI,1001421,25mar2026,Under the tree beside the Baale house ,22,27,Health Challenges ,Work and shock ,Low Level of Education ,Disability ,Low Standard Of Living ,3,0,1,1,1,0,0,0,0,39,8.3358372,4.2284611,433.9729004,4.288,3fa4db99-4c04-4395-9fee-c316c16aa04e,25mar2026,55,1001421,206,OYO,ORI IRE,ORI IRE II,BUDO ODE ISALE,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001421. BUDO ODE ISALE
25mar2026,25mar2026,collect:dVZYL9Ct8JziVY7k,1001422,25mar2026,"Budo ode ,baale compand",21,16,Economic shock ,Insecurity ,Lack of good health care ,Lack of good water ,Out of school children ,3,1,1,1,0,0,0,0,0,37,8.3384395,4.2320284,413.6575927734375,4.931,bcfd7310-1fe2-4dce-a868-ad6f92538d7f,25mar2026,54,1001422,205,OYO,ORI IRE,ORI IRE II,BUDO ODE OKE,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001422. BUDO ODE OKE
18mar2026,24mar2026,collect:OPqKDZLm3cUu1MoI,1001423,18mar2026,Under the tree beside the Baale house,23,15,Health Challenges,Poor road Network,Poor Standard Of Living,Lack Of Public School,Work and Socks,3,0,1,1,1,0,0,0,0,30,8.332152799999999,4.1481468,452.2717285,4.931,f56fbac8-454d-4013-804b-59b444c54c2f,24mar2026,33,1001423,204,OYO,ORI IRE,ORI IRE II,GBALA/OLOSE,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001423. GBALA/OLOSE
31mar2026,31mar2026,collect:OPqKDZLm3cUu1MoI,1001424,31mar2026,COMMUNITY TOWN HALL,19,13,Poor road Network,Poor habitation,No Public schools,Low Standard Of Living,No Portable water,3,0,1,1,1,0,0,0,0,23,8.383180400000001,4.1767724,424.3152465820312,3.859,63873c78-1870-44ba-abb3-06bd35478089,31mar2026,127,1001424,211,OYO,ORI IRE,ORI IRE II,IGBO ELERU,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001424. IGBO ELERU
24mar2026,24mar2026,collect:dVZYL9Ct8JziVY7k,1001425,24mar2026,OPPOSITE EBO  ILLA  SECONDARY  SCHOOL ,40,18,Lack of good water ,Insecurity ,Lack of good health care ,Economic shock ,Poor standard of living ,4,0,1,1,1,1,0,0,0,58,8.320736399999999,4.1996245,419.8270263671875,4.824,a3dd5f5a-f410-46ca-b214-434903977e13,24mar2026,29,1001425,214,OYO,ORI IRE,ORI IRE II,ILLA,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001425. ILLA
24mar2026,24mar2026,collect:OPqKDZLm3cUu1MoI,1001427,24mar2026,Infront of Baale house,17,11,Poor habitation,No public schools,Low Standard Of Living,Health Challenges,Work and shock,3,0,1,1,1,0,0,0,0,27,8.3753163,4.2500672,378.5731201171875,4.073,0cccf798-dcca-45e7-944e-1c3d261f21e1,24mar2026,36,1001427,215,OYO,ORI IRE,ORI IRE II,LADELE,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001427. LADELE
18mar2026,24mar2026,collect:OPqKDZLm3cUu1MoI,1001429,18mar2026,Under the tree Infront of Baale house,53,45,Poor habitation,Health Challenges,Low Standard Of Living,Work and shock,Poor road Network,98,0,1,1,1,0,0,0,0,63,8.342389600000001,4.1992461,415.2486572265625,4.073,5605a1b2-3b5e-4640-82ac-9c71801b8f18,24mar2026,34,1001429,207,OYO,ORI IRE,ORI IRE II,OLOYA IJU,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001429. OLOYA IJU
23mar2026,24mar2026,collect:OPqKDZLm3cUu1MoI,1001430,23mar2026,Under the tree beside the primary school,80,83,Wook and shock,Low Standard Of Living,Lack of water Supply,Health Challenges,Poor habitation,162,0,1,1,1,0,0,0,0,113,8.3198396,4.2118817,389.0444336,3.43,7e92338e-0cf8-4796-aef4-db513b281411,24mar2026,35,1001430,209,OYO,ORI IRE,ORI IRE II,TEWURE ISALE,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001430. TEWURE ISALE
24mar2026,24mar2026,collect:dVZYL9Ct8JziVY7k,1001431,23mar2026,Zonal office ,88,42,Economic shock ,Out of school children ,Lack of good water,Insecurity ,Poor health care,3,0,1,1,1,0,0,0,0,130,8.321638200000001,4.2130574,398.5892333984375,4.824,68cc6ad6-c477-4b75-9d2c-fea6f6eeae01,24mar2026,27,1001431,202,OYO,ORI IRE,ORI IRE II,TEWURE OJA,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001431. TEWURE OJA
24mar2026,24mar2026,collect:dVZYL9Ct8JziVY7k,1001432,24mar2026,BEHIND Transformer ,94,75,Out of school children ,Work and shock ,Insecurity ,Poo environment ,Lack of good water ,4,0,1,1,1,1,0,0,0,169,8.3244484,4.2095201,413.5189819335938,3.216,13266382-730a-4514-83c9-87fde8b6c6ca,24mar2026,28,1001432,208,OYO,ORI IRE,ORI IRE II,TEWURE OKE,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001432. TEWURE OKE
31mar2026,31mar2026,collect:OPqKDZLm3cUu1MoI,1001433,31mar2026,Under the tree beside the Baale House ,102,120,Poor habitation ,Poor Electricity ,Lack of portable water ,Work and shock ,Low Standard Of Living ,3,0,1,1,1,0,0,0,0,210,8.3226052,4.2087335,396.6677246,4.502,4c42a84b-81aa-40f0-a1aa-3e5664936de8,31mar2026,117,1001433,210,OYO,ORI IRE,ORI IRE II,TEWURE ORITA,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001433. TEWURE ORITA
26mar2026,26mar2026,collect:dVZYL9Ct8JziVY7k,1001434,26mar2026,"Baale, house ",22,10,OUT OF SCHOOL CHILDREN ,ECONOMIC SHOCK ,LACK OF GOOD WATER ,LACK OF GOOD HEALTH CARE ,INSECURITY ,3,1,1,1,0,0,0,0,0,32,8.464257099999999,4.2125534,377.8168334960938,4.824,e43c0213-87e8-44ae-b3c7-164f091c9a3c,26mar2026,69,1001434,219,OYO,ORI IRE,ORI IRE IV,ALAPETE,2046. OYO,23973. ORI-IRE,7263. ORI IRE IV,1001434. ALAPETE
26mar2026,26mar2026,collect:OPqKDZLm3cUu1MoI,1001435,26mar2026,Town Square ,20,25,Lack of portable water ,No Electricity ,Work and shock ,Poor Health Services ,No public schools ,3,0,1,1,1,0,0,0,0,29,8.441692,4.185929,355.6458740234375,4.288,7821f5da-b33a-49d0-9c31-91b0e9013508,26mar2026,70,1001435,220,OYO,ORI IRE,ORI IRE IV,ALAWEWO,2046. OYO,23973. ORI-IRE,7263. ORI IRE IV,1001435. ALAWEWO
04apr2026,06apr2026,collect:dVZYL9Ct8JziVY7k,1001436,04apr2026,"BESIDE, ANIMOJE MOSQUE",24,26,LACK OF GOOD WATER,LACK GOOD HEALTH CARE,LACK OF GOOD ROAD,Lack of security ,ECONOMIC SHOCK,3,1,1,1,0,0,0,0,0,50,8.466101,4.2283754,359.6431884765625,4.931,63eac6b1-b95b-424a-91d6-875f1b931979,16apr2026,171,1001436,216,OYO,ORI IRE,ORI IRE IV,ANIMOJE,2046. OYO,23973. ORI-IRE,7263. ORI IRE IV,1001436. ANIMOJE
31mar2026,31mar2026,collect:dVZYL9Ct8JziVY7k,1001437,31mar2026,Baale house ideji okebe,16,3,Economic shock,Out of school children,Lack of good road,Lack of good health care,INSECURITY ,4,1,1,1,0,1,0,0,0,19,8.450294,4.3109738,382.2734375,4.931,732bdc43-5b51-40e8-abef-16ffb4282a16,31mar2026,116,1001437,218,OYO,ORI IRE,ORI IRE IV,IDEJI OKEBE,2046. OYO,23973. ORI-IRE,7263. ORI IRE IV,1001437. IDEJI OKEBE
27mar2026,27mar2026,collect:dVZYL9Ct8JziVY7k,1001438,27mar2026,Under igi anu tree,7,3,Lack of good water ,Insecurity ,Economic shock ,Lack of good health care ,Out of school children ,3,1,1,1,0,0,0,0,0,10,8.4615513,4.1730798,408.2681884765625,4.931,3af472bf-b478-45e6-9b0c-9ad71c432e2d,27mar2026,85,1001438,221,OYO,ORI IRE,ORI IRE IV,IGBO AYIN,2046. OYO,23973. ORI-IRE,7263. ORI IRE IV,1001438. IGBO AYIN
27mar2026,27mar2026,collect:dVZYL9Ct8JziVY7k,1001440,27mar2026,OKEIGBA-ALFAA ,14,3,Out of school children ,Economic shock ,Lack of good health care ,Lack of good water ,Insecurity ,3,1,1,1,0,0,0,0,0,17,8.4176305,4.2498617,413.0664063,4.824,a163191e-7a1a-4e3c-8a18-5d24890e820c,27mar2026,82,1001440,217,OYO,ORI IRE,ORI IRE IV,OKEIGBA-ALFAA,2046. OYO,23973. ORI-IRE,7263. ORI IRE IV,1001440. OKEIGBA-ALFAA
27mar2026,27mar2026,collect:dVZYL9Ct8JziVY7k,1001441,27mar2026,Onigbin palace ,8,6,INSECURITY ,OUT OF SCHOOL CHILDREN ,LACK OF GOOD HEALTH CARE ,LACK OF GOOD WATER ,ECONOMIC SHOCK ,14,1,1,1,0,0,0,0,0,3,8.480676000000001,4.1603912,398.3657836914062,4.466,2ade1b56-7b03-4b14-b850-08affffcb361,27mar2026,89,1001441,222,OYO,ORI IRE,ORI IRE IV,ONIGBIN,2046. OYO,23973. ORI-IRE,7263. ORI IRE IV,1001441. ONIGBIN
30mar2026,30mar2026,collect:kZ8tgBHcyiGZ8StV,1001451,30mar2026,ABA ADEDUTAN MADAJI OKE AYO,101,54,LACK QUALITY HEALTH FACILITIES,LACK OF PORTABLE WATER,ENVIRONMENTAL DISASTER,WINDOW AND WIDOWER,PEOPLE WITH DISABILITIES,5,1,1,1,1,1,0,0,0,100,8.618310900000001,3.6123502,394.7649536132812,4.716,cbfd3550-22cc-4c4b-8db6-71b042b5dbab,30mar2026,108,1001451,237,OYO,SAKI EAST,AGO AMODU II,ABA ADEDUNTAN MADAJI,2046. OYO,23976. SAKI EAST,7253. AGO AMODU II,1001451. ABA ADEDUNTAN MADAJI
08apr2026,10apr2026,collect:kZ8tgBHcyiGZ8StV,1001452,08apr2026,BAALE ABA AJAKU,55,86,Inability to basic necessities,POOR AND VULNERABLE,WIDOW AND WIDOWER,AGED WITHOUT CARRIER,HEALTH RELATED ISSUES,5,1,1,1,1,1,0,0,0,138,8.6240571,3.6158195,398.5926513671875,4.824,c3ab6cae-4b9d-468e-9b8c-b71d2ecb33f3,10apr2026,166,1001452,249,OYO,SAKI EAST,AGO AMODU II,ABA AJAKU,2046. OYO,23976. SAKI EAST,7253. AGO AMODU II,1001452. ABA AJAKU
08apr2026,09apr2026,collect:IABeZRBtT2sgOHW0,1001453,08apr2026,OGALA(COMMISSIONER) COMPOUND ABA ALADE AGO AMODU,38,36,Lack of health facility,Lack of good nutrition,No access to quality education,Natural disasters,Unemployment,4,1,1,1,1,1,0,0,0,74,8.6195386,3.6078623,396.6057739257812,4.716,9a94c3a1-01af-44b2-b89c-4761632c1da1,09apr2026,163,1001453,235,OYO,SAKI EAST,AGO AMODU II,ABA ALADE,2046. OYO,23976. SAKI EAST,7253. AGO AMODU II,1001453. ABA ALADE
07apr2026,07apr2026,collect:kZ8tgBHcyiGZ8StV,1001456,07apr2026,"ABA BABA ILORIN, ILE ALAPO",45,80,LACK OF PORTABLE WATER,POOR AND VULNERABLE,INABILITY TO EAT THREE TIME DAILY,LACK OF BASIC NECESSITIES,LACK GOOD HEALTH FACILITIES,5,1,1,1,1,1,0,0,0,125,8.626877199999999,3.6163694,392.6640014648438,4.645,d15a8d01-fe1e-48fb-874e-a83b560134e3,08apr2026,161,1001456,248,OYO,SAKI EAST,AGO AMODU II,ABA BABA ILORIN,2046. OYO,23976. SAKI EAST,7253. AGO AMODU II,1001456. ABA BABA ILORIN
08apr2026,09apr2026,collect:IABeZRBtT2sgOHW0,1001459,09apr2026,ALAPO KILANKO COMPOUND ABA ELEKUKU AGO AMODU,37,60,Lack of health facility,Lack of good nutrition,No access to good road,No access to quality education,No access to drinkable water,4,1,1,1,1,0,0,0,0,97,8.6175142,3.6180817,416.9025879,4.288,dee3cbfd-9daf-4047-8377-5fe5e393a652,09apr2026,162,1001459,243,OYO,SAKI EAST,AGO AMODU II,ABA ELEKUKU,2046. OYO,23976. SAKI EAST,7253. AGO AMODU II,1001459. ABA ELEKUKU
07apr2026,07apr2026,collect:kZ8tgBHcyiGZ8StV,1001461,07apr2026,BAALE ABA SAKARE ILE AROBASA,50,80,LACK OF GOOD HEALTH FACILITIES,LACK OF PORTABLE WATER,POOR AND VULNERABLE,WIDOW AND WIDOWER,ACCESS TO EDUCATION,5,1,1,1,1,1,0,0,0,130,8.6222119,3.6120943,390.7836914,4.288,c967155c-275e-4632-a9df-68b7eb7c2de2,07apr2026,160,1001461,247,OYO,SAKI EAST,AGO AMODU II,ABA SAKARE,2046. OYO,23976. SAKI EAST,7253. AGO AMODU II,1001461. ABA SAKARE
08apr2026,13apr2026,collect:kZ8tgBHcyiGZ8StV,1001462,08apr2026,GAA ALH AFE COMPOUND,58,68,Poor and vulnerable,Widow and widower,Lack of basic necessities,Aged without carrier,Health related issues,5,1,1,1,1,1,0,0,0,126,8.6271155,3.6137185,391.3830566,4.288,b1c0fab2-5461-4676-8539-43eaf40c4426,13apr2026,167,1001462,236,OYO,SAKI EAST,AGO AMODU II,GAA ALH. AAFE,2046. OYO,23976. SAKI EAST,7253. AGO AMODU II,1001462. GAA ALH. AAFE
30mar2026,30mar2026,collect:IABeZRBtT2sgOHW0,1001464,30mar2026,Balogun compound gaa balogun ago amodu,46,59,Lack of health facility,Lack of quality education,Natural disasters,Lack of good road,No balance diet,5,1,1,1,1,1,0,0,0,105,8.620725,3.6120638,388.7194824,4.824,3d47166b-14e4-4657-8fc7-c68aa18ca87b,31mar2026,109,1001464,234,OYO,SAKI EAST,AGO AMODU II,GAA BALOGUN,2046. OYO,23976. SAKI EAST,7253. AGO AMODU II,1001464. GAA BALOGUN
07apr2026,09apr2026,collect:IABeZRBtT2sgOHW0,1001465,07apr2026,AROTA'S COMPOUND ISALE ADU GAA GOROYA AGO AMODU,70,45,NO ACCESS TO QUALITY EDUCATION,NO ACCESS TO HEALTH FACILITY,NO ACCESS TO NUTRITIONAL SUPPLEMENTS,NO GOOD ROAD,UNEMPLOYMENT,4,1,1,1,1,0,0,0,0,115,8.6234384,3.6126728,385.3143310546875,4.466,856b2f44-7224-4a24-87ad-098bdf1112f9,09apr2026,165,1001465,246,OYO,SAKI EAST,AGO AMODU II,GAA GOROYA,2046. OYO,23976. SAKI EAST,7253. AGO AMODU II,1001465. GAA GOROYA
07apr2026,09apr2026,collect:IABeZRBtT2sgOHW0,1001467,07apr2026,"Bada's compound oke ayo,gaa maajo Ago amodu",35,26,DROUGHT FARM AFFECTING,AGED WITHOUT CARRIER,NO ACCESS TO QUALITY EDUCATION,UNEMPLOYMENT,NO ACCESS TO HEALTH FACILITY,4,0,1,1,1,1,0,0,0,56,8.6172892,3.613772,401.0539551,4.931,9a5312a4-1f34-4520-b14b-0c1a9fc49ac6,09apr2026,164,1001467,244,OYO,SAKI EAST,AGO AMODU II,GAA MAAJO,2046. OYO,23976. SAKI EAST,7253. AGO AMODU II,1001467. GAA MAAJO
09apr2026,15apr2026,collect:kZ8tgBHcyiGZ8StV,1001468,15apr2026,BAALE ABA AGBAGBA ILE JIMOH RIWIRE,25,75,AGED WITHOUT CARRIER,LACK OF BASIC NECESSITIES,POOR AND VULNERABLE,WIDOW AND WIDOWER,INABILITY TO EAT THREE SQUARE MEAL PER DAY,5,1,1,1,1,1,0,0,0,64,8.632507,3.6419777,348.5083008,4.824,9644e70d-c541-4a7f-99d8-5f3aac97146a,15apr2026,169,1001468,255,OYO,SAKI EAST,SEPETERI I,ABA AGBAAGBA,2046. OYO,23976. SAKI EAST,7245. SEPETERI I,1001468. ABA AGBAAGBA
24apr2026,24apr2026,collect:QDCGQ7WosiL1Nacr,1001470,24apr2026,Ile Ogbooro Aba Agoro sepeteri,22,56,Selection by Aged,Selection by youth unemployment,Selection by inability to feed the family,Selection by widow,Selection by health challenges,4,0,1,1,1,1,0,0,0,74,8.625654300000001,3.6452497,371.9127807617188,4.645,ad9f3688-ccd9-406d-9134-a391edc36562,24apr2026,184,1001470,257,OYO,SAKI EAST,SEPETERI I,ABA AGORO,2046. OYO,23976. SAKI EAST,7245. SEPETERI I,1001470. ABA AGORO
10apr2026,20apr2026,collect:QDCGQ7WosiL1Nacr,1001471,10apr2026,Alh Bako's Compound Ibu Iya road Sepeteri,29,61,Selection by widow,Selection by inability to feed family,Selection by Age group,Selection by inability to have access to quality Education,Selection by destruction of house by rain storm,4,0,1,1,1,1,0,0,1,80,8.6237563,3.645952,381.8101806640625,4.716,f20e14ea-a734-4fde-8508-a89cd5570280,21apr2026,180,1001471,256,OYO,SAKI EAST,SEPETERI I,ABA ALH. BAKO,2046. OYO,23976. SAKI EAST,7245. SEPETERI I,1001471. ABA ALH. BAKO
09apr2026,14apr2026,collect:kZ8tgBHcyiGZ8StV,1001473,14apr2026,"BALA ARIWO COMPOUND, PAKANYIN OJU OJA ",46,88,LACK OF BASIC NECESSITIES,POOR AND VULNERABLE,Aged without carrier,WIDOW AND WIDOWER,HEALTH RELATED ISSUES,5,1,1,1,1,1,0,0,0,126,8.6275368,3.6437158,388.3197631835938,4.931,b70a9c1b-8b81-4442-a70c-3c9f965e5a91,14apr2026,168,1001473,252,OYO,SAKI EAST,SEPETERI I,ABA ARIWO,2046. OYO,23976. SAKI EAST,7245. SEPETERI I,1001473. ABA ARIWO
10apr2026,20apr2026,collect:QDCGQ7WosiL1Nacr,1001474,10apr2026,Mode Compound Aba Ayanwale,42,159,Selection by inability to feed family,Selection by inability to have access to quality Education,Selection by health challenges,Selection by Aged,Selection by destruction of house by rain storm,4,0,1,1,1,1,0,0,1,148,8.6282488,3.6468796,366.5132446289062,3.43,5ec20af5-ff2f-465d-966c-77c97cfc5953,21apr2026,181,1001474,258,OYO,SAKI EAST,SEPETERI I,ABA AYANWALE,2046. OYO,23976. SAKI EAST,7245. SEPETERI I,1001474. ABA AYANWALE
10apr2026,17apr2026,collect:IABeZRBtT2sgOHW0,1001479,10apr2026,OKE OPE COMPOUND ABA OLOOSHA SEPETERI,65,75,No access to drinkable water,No access to quality education,No access to health facility,Natural disasters,No electricity,4,1,1,1,1,0,0,0,0,135,8.627806100000001,3.6444764,375.3000183105469,4.466,82a3fe04-6e8e-444e-b50d-69f3a3877183,20apr2026,175,1001479,251,OYO,SAKI EAST,SEPETERI I,ABA OLOOSHA,2046. OYO,23976. SAKI EAST,7245. SEPETERI I,1001479. ABA OLOOSHA
